chr	start	end
7	151891314	151891346
7	151891525	151891653
7	151892992	151893096
7	151896364	151896544
7	151900019	151900149
7	151902191	151902310
7	151904385	151904513
7	151917608	151917820
7	151919086	151919151
7	151919658	151919767
7	151921100	151921264
7	151921520	151921701
7	151927008	151927112
7	151927305	151927406
7	151932902	151933018
7	151935792	151935911
7	151944987	151945705
7	151946961	151947038
7	151947938	151948051
7	151949024	151949175
7	151949631	151949800
7	151960101	151960215
7	151962123	151962294
7	151970790	151970952
7	152007051	152007160
7	152008883	152009031
7	152012223	152012423
7	152027686	152027824
7	152055672	152055760
7	152132711	152132871
7	152345727	152346448
7	152357786	152357867
7	152373126	152373164
7	152850119	152850129
7	153462801	153462811
7	154186521	154186531
7	154975440	154975450
7	155672644	155672654
7	157112599	157112609
7	158213943	158213953
8	606112	606122
8	1033620	1033630
8	1493679	1493689
8	2314386	2314396
8	3505693	3505703
8	3879878	3879888
8	4217299	4217309
8	4462385	4462395
8	5124203	5124213
8	5289249	5289455
8	5334155	5334165
8	5793054	5793064
8	6072435	6072445
8	6760137	6760147
8	8902419	8902429
8	9981681	9981691
8	10378400	10378410
8	11105299	11105309
8	11565822	11566437
8	11606425	11606594
8	11607620	11607745
8	11612555	11612642
8	11614444	11614592
8	11615802	11615984
8	12715792	12715802
8	13787096	13787106
8	14808467	14808477
8	15853719	15853729
8	15967594	15967727
8	15977927	15978115
8	15998511	15998554
8	16001067	16001120
8	16007740	16007820
8	16012573	16012653
8	16021574	16021760
8	16025967	16026379
8	16032696	16032809
8	16035395	16035497
8	16513349	16513359
8	17386374	17386384
8	18215606	18215616
8	18843693	18843703
8	19692776	19692786
8	20276761	20276771
8	21268285	21268295
8	22954200	22954210
8	23696285	23696295
8	25544263	25544273
8	26617899	26617909
8	27255102	27255305
8	27277412	27277590
8	27278174	27278261
8	27279821	27279900
8	27287610	27287672
8	27287881	27287935
8	27288393	27288533
8	27288915	27288989
8	27289777	27289878
8	27290952	27291069
8	27291610	27291649
8	27292030	27292076
8	27293260	27293310
8	27293768	27293865
8	27294639	27294723
8	27294913	27295013
8	27295282	27295397
8	27296548	27296648
8	27296826	27296915
8	27297754	27297958
8	27300392	27300500
8	27301723	27301788
8	27303311	27303436
8	27308266	27308412
8	27308560	27308595
8	27309002	27309026
8	27310631	27310677
8	27311671	27311808
8	27312048	27312128
8	27315811	27316026
8	27623204	27623214
8	28172580	28172590
8	28308589	28308599
8	30915964	30916059
8	30916669	30916781
8	30921805	30921950
8	30922431	30922579
8	30924549	30924698
8	30925774	30925843
8	30933689	30933803
8	30938383	30938812
8	30941215	30941295
8	30942682	30942762
8	30945292	30945436
8	30946406	30946481
8	30947981	30948048
8	30948350	30948458
8	30949346	30949414
8	30954284	30954366
8	30958365	30958471
8	30969131	30969315
8	30973870	30974044
8	30977759	30977940
8	30982038	30982139
8	30982424	30982516
8	30989881	30990022
8	30998946	30999116
8	30999197	30999291
8	31000142	31000217
8	31001066	31001139
8	31004569	31004644
8	31004880	31004992
8	31007857	31007971
8	31012140	31012271
8	31014884	31015046
8	31024538	31024746
8	31030511	31030618
8	31896586	31896596
8	31982276	31982286
8	33393045	33393055
8	34856129	34856139
8	36862665	36862675
8	38271146	38271322
8	38271436	38271541
8	38271670	38271807
8	38272077	38272147
8	38272297	38272419
8	38273388	38273578
8	38274824	38274934
8	38275388	38275509
8	38275746	38276345
8	38276703	38277050
8	38277051	38279314
8	38279315	38279938
8	38280175	38280776
8	38281133	38282026
8	38282027	38282812
8	38282931	38283639
8	38283640	38284367
8	38284605	38284845
8	38285083	38285438
8	38285439	38285849
8	38285864	38285953
8	38285969	38287199
8	38287200	38289872
8	38290110	38290590
8	38291068	38292386
8	38292625	38293586
8	38293823	38294543
8	38294662	38295743
8	38296101	38297797
8	38297824	38297890
8	38297917	38300892
8	38301130	38301251
8	38301608	38301968
8	38302206	38303047
8	38303286	38303765
8	38304123	38304961
8	38305319	38305799
8	38306037	38306158
8	38306635	38310226
8	38310465	38311183
8	38311422	38312502
8	38313099	38314873
8	38314874	38315256
8	38315494	38315734
8	38316093	38317534
8	38317652	38318559
8	38318614	38318624
8	38319289	38319410
8	38322286	38322407
8	39881643	39881653
8	40845201	40845211
8	41786431	41786552
8	41789723	41792385
8	41794774	41795086
8	41798360	41798962
8	41800299	41800518
8	41801266	41801497
8	41804109	41804202
8	41805199	41805268
8	41805269	41805430
8	41806740	41806881
8	41808036	41808157
8	41809371	41809492
8	41810788	41810909
8	41811461	41811582
8	41812814	41812929
8	41814840	41814961
8	41831974	41832095
8	41832222	41832340
8	41834526	41834845
8	41836160	41836295
8	41838364	41838445
8	41839357	41839472
8	41844973	41845081
8	41845774	41845895
8	41846481	41846602
8	41851645	41851766
8	41868746	41868867
8	41870190	41870311
8	41879468	41879589
8	41879765	41879886
8	41879901	41880022
8	41885060	41885181
8	41887414	41887535
8	41905896	41906495
8	48686734	48686938
8	48689405	48689544
8	48690247	48690435
8	48691020	48691221
8	48691289	48691360
8	48691565	48691654
8	48694723	48694815
8	48694939	48695159
8	48696303	48696370
8	48697674	48697878
8	48701467	48701610
8	48701712	48701799
8	48706851	48707062
8	48710798	48710958
8	48711771	48711951
8	48713354	48713547
8	48715867	48716041
8	48719698	48719887
8	48730011	48730122
8	48731963	48732071
8	48733280	48733504
8	48734165	48734353
8	48736419	48736557
8	48739217	48739422
8	48740729	48740908
8	48743166	48743297
8	48744375	48744487
8	48746757	48746957
8	48748899	48749088
8	48749773	48749980
8	48751709	48751807
8	48752577	48752750
8	48761715	48761864
8	48761940	48762064
8	48765234	48765345
8	48766644	48766775
8	48767783	48767934
8	48769717	48769860
8	48771077	48771196
8	48771410	48771547
8	48772172	48772320
8	48773460	48773532
8	48774623	48774688
8	48774934	48775102
8	48775960	48776138
8	48777117	48777324
8	48790285	48790412
8	48792052	48792219
8	48793977	48794081
8	48794473	48794658
8	48798505	48798708
8	48800108	48800266
8	48801079	48801211
8	48801575	48801783
8	48802818	48803041
8	48805700	48805816
8	48805819	48805947
8	48809721	48809854
8	48811030	48811129
8	48812933	48813027
8	48815129	48815355
8	48817429	48817536
8	48824970	48825122
8	48826461	48826624
8	48827888	48827978
8	48830837	48830943
8	48839754	48839913
8	48840331	48840450
8	48841652	48841738
8	48842413	48842572
8	48843232	48843347
8	48845580	48845732
8	48846525	48846650
8	48847569	48847618
8	48848292	48848460
8	48848913	48849077
8	48852111	48852257
8	48855769	48855926
8	48856413	48856443
8	48856534	48856589
8	48866180	48866279
8	48866367	48866479
8	48866898	48867006
8	48868434	48868508
8	48869731	48869823
8	48869915	48869991
8	48872533	48872686
8	49880970	49880980
8	52998930	52998940
8	53493363	53493569
8	56689348	56689358
8	57887843	57887853
8	58065785	58065795
8	59083434	59083444
8	61534423	61534433
8	61967292	61967302
8	62832167	62832177
8	64207358	64207368
8	67476932	67477060
8	67478299	67478478
8	67478919	67479023
8	67479111	67479227
8	67484717	67484831
8	67485599	67485741
8	67488242	67488610
8	67492368	67492601
8	67504675	67504779
8	67505355	67505429
8	67507818	67507992
8	67509565	67509785
8	67511285	67511377
8	67513933	67514004
8	67514653	67514758
8	67525054	67525073
8	68300135	68300145
8	70284935	70284945
8	70623092	70623102
8	71025867	71025878
8	71033537	71033626
8	71036119	71036317
8	71036923	71037100
8	71039048	71039282
8	71040668	71040745
8	71040937	71041215
8	71044072	71044237
8	71050438	71050567
8	71053419	71053634
8	71056877	71057083
8	71060508	71060718
8	71068206	71069475
8	71071740	71071887
8	71074946	71075089
8	71075700	71075801
8	71078801	71078989
8	71082437	71082614
8	71086991	71087094
8	71126138	71126310
8	71128895	71128980
8	72640515	72640525
8	73423209	73423219
8	74858865	74859055
8	74868146	74868289
8	74872000	74872003
8	75307826	75307836
8	77059476	77059486
8	77837941	77837951
8	78919818	78919828
8	81801534	81801544
8	83508850	83508860
8	84738602	84738612
8	87313533	87313543
8	88602394	88602404
8	90603065	90603075
8	90947810	90947840
8	90949254	90949303
8	90955481	90955594
8	90958368	90958523
8	90960052	90960120
8	90965472	90965919
8	90967511	90967783
8	90970953	90971082
8	90976638	90976735
8	90982592	90982785
8	90983401	90983518
8	90990448	90990551
8	90992962	90993121
8	90993603	90993751
8	90994950	90995083
8	90996753	90996789
8	91440221	91440231
8	92240549	92240559
8	92957046	92957056
8	92972470	92972745
8	92982886	92983076
8	92988133	92988201
8	92998352	92998553
8	92999115	92999200
8	93003867	93004117
8	93017344	93017525
8	93023230	93023319
8	93026807	93027048
8	93029454	93029591
8	93074774	93074780
8	93088193	93088280
8	93107256	93107399
8	93107575	93107695
8	93115085	93115112
8	94411876	94411886
8	95536938	95536948
8	96050552	96050562
8	97194125	97194135
8	98314989	98314999
8	98960901	98960911
8	101095136	101095146
8	102007696	102007706
8	102308168	102308178
8	103553698	103553708
8	107006957	107006967
8	107946667	107946677
8	108913303	108913418
8	108970308	108970496
8	108972902	108973045
8	109001284	109001472
8	109094773	109094866
8	110221738	110221748
8	110602311	110602321
8	113205766	113205776
8	114039886	114039896
8	116124686	116124696
8	117859739	117859930
8	117861185	117861268
8	117862857	117863006
8	117864187	117864335
8	117864788	117864947
8	117866484	117866707
8	117868405	117868527
8	117868885	117869010
8	117869506	117869712
8	117870591	117870697
8	117874080	117874179
8	117875369	117875498
8	117878825	117878968
8	118731464	118731474
8	118811951	118812136
8	118816961	118817132
8	118819456	118819616
8	118825111	118825200
8	118830674	118830769
8	118831915	118832033
8	118834704	118834836
8	118842469	118842588
8	118847683	118847790
8	118849347	118849440
8	119122324	119123285
8	119467790	119467800
8	120689693	120689703
8	121830290	121830300
8	122124296	122124306
8	123185634	123185644
8	123772829	123772839
8	124453657	124453667
8	124461069	124461079
8	125600639	125600649
8	126607461	126607471
8	127605054	127605064
8	128313495	128313505
8	128748840	128748869
8	128750494	128751265
8	128752642	128753204
8	130360087	130360097
8	131037779	131037789
8	132251225	132251235
8	132719812	132719822
8	133247809	133247819
8	134086333	134086343
8	134259403	134259413
8	134723114	134723124
8	135183108	135183118
8	135634000	135634010
8	136134052	136134062
8	137038153	137038163
8	137201661	137201671
8	137818383	137818393
8	138474080	138474090
8	138875494	138875504
8	139102887	139102897
8	139746377	139746387
8	140486809	140486819
8	140644564	140644574
8	141463898	141463908
8	142930509	142930519
8	143787994	143788004
8	145567867	145567877
8	145639675	145639685
8	145736814	145736938
8	145737064	145737172
8	145737294	145737450
8	145737527	145737707
8	145737775	145737944
8	145738025	145738154
8	145738230	145738521
8	145738601	145738767
8	145738769	145738864
8	145738955	145739096
8	145739312	145739491
8	145739573	145739746
8	145739826	145739909
8	145740320	145740456
8	145740534	145740626
8	145740710	145740841
8	145741148	145741274
8	145741372	145742148
8	145742434	145742574
8	145742798	145742892
8	145742986	145743019
8	145743085	145743168
9	856653	856663
9	2549588	2549598
9	2944592	2944602
9	4159343	4159353
9	5021988	5022213
9	5029783	5029906
9	5044403	5044520
9	5050686	5050831
9	5054563	5054884
9	5055669	5055788
9	5055789	5057581
9	5057819	5058418
9	5058536	5061405
9	5061643	5063916
9	5064153	5064274
9	5064512	5064882
9	5064883	5066674
9	5066678	5066789
9	5066794	5067859
9	5068217	5069021
9	5069022	5069924
9	5069925	5072491
9	5072492	5073682
9	5073698	5073785
9	5073802	5075030
9	5075148	5075628
9	5075746	5077452
9	5077453	5078305
9	5078306	5080228
9	5080229	5080532
9	5080533	5080888
9	5081125	5081724
9	5081725	5081861
9	5089674	5089863
9	5090446	5090570
9	5090739	5090911
9	5123004	5123121
9	5126333	5126446
9	5126684	5126791
9	5354676	5354686
9	5456114	5456165
9	5457079	5457420
9	5462834	5463177
9	5465499	5465606
9	5466770	5466829
9	5467840	5467862
9	5522547	5522601
9	5534745	5535050
9	5549335	5549604
9	5557618	5557752
9	5563162	5563211
9	5569954	5569959
9	6532339	6532349
9	7116752	7116762
9	7463721	7463731
9	7843136	7843146
9	8428851	8428861
9	9246642	9246652
9	9821778	9821788
9	10706021	10706031
9	11419056	11419066
9	13064788	13064798
9	14263071	14263362
9	14401276	14401286
9	14608518	14608810
9	15554955	15554965
9	16377355	16377365
9	17016498	17016508
9	18117449	18117459
9	18496870	18496880
9	19386560	19386570
9	20742205	20742215
9	21967751	21968175
9	21968228	21968241
9	21968295	21968687
9	21968724	21968770
9	21968807	21970900
9	21970901	21973975
9	21974095	21976135
9	21976375	21976496
9	21976734	21977335
9	21977694	21978176
9	21978295	21980694
9	21981176	21991252
9	21991372	21994137
9	21994138	21994500
9	22002901	22007056
9	22007292	22008673
9	22008716	22009322
9	22207250	22207260
9	22866129	22866139
9	24652271	24652281
9	25376627	25376637
9	25779173	25779463
9	26626076	26626086
9	28158876	28158886
9	29306960	29306970
9	30952529	30952539
9	31969802	31969812
9	33613040	33613050
9	35074105	35074213
9	35074368	35074491
9	35074924	35075079
9	35075276	35075322
9	35075462	35075751
9	35075959	35076025
9	35076429	35076580
9	35076721	35076867
9	35076968	35077098
9	35077261	35077396
9	35078138	35078340
9	35078602	35078733
9	35079148	35079238
9	35079438	35079521
9	35657721	35658283
9	36077866	36077876
9	36840526	36840633
9	36846840	36846926
9	36882001	36882102
9	36923352	36923481
9	36966546	36966721
9	36989328	36989338
9	37002645	37002773
9	37006470	37006534
9	37014994	37015191
9	37020633	37020798
9	37033983	37034028
9	38007742	38007752
9	38357060	38357070
9	71276208	71276500
9	71331138	71331148
9	71684586	71684596
9	72225736	72226028
